              Y               X               Z     Campo-Total
        -14.021           2.858          -0.100        -6.65621
        -13.224           0.359          -0.100        -8.70739
          1.184          10.202          -0.100       -10.30511
        -12.380          14.159          -0.100        -1.65981
          4.308           8.434          -0.100       -60.33064
         12.689          -1.499          -0.100        -2.63004
        -12.093         -12.421          -0.100        -1.95181
         -2.516           4.387          -0.100       217.82346
        -12.558           2.748          -0.100       -12.58818
          8.880          -1.728          -0.100        -6.33394
         -2.687          -2.807          -0.100      -137.19472
          8.444         -12.136          -0.100        -7.74808
          0.089         -10.642          -0.100       -15.79377
         11.524         -10.795          -0.100        -4.28835
        -10.343          -8.260          -0.100        -8.62605
         -6.106          -8.682          -0.100       -43.48102
         -9.980          -1.355          -0.100       -33.98899
         -2.515          -9.208          -0.100       -16.87554
         -5.589          10.016          -0.100       -13.57666
        -10.491          12.558          -0.100        -3.13105
         -3.785          -6.691          -0.100       -59.76273
        -10.902          12.055          -0.100        -3.37559
        -11.831         -11.463          -0.100        -2.45654
         -5.580          -3.905          -0.100       -64.54121
          3.129          -0.969          -0.100       -26.03243
         12.853          -4.918          -0.100        -3.15986
         11.378          -9.546          -0.100        -5.87324
         -1.538          -8.153          -0.100       -34.17619
         11.885          13.714          -0.100        -1.28733
         14.011          -7.130          -0.100        -2.42160
         12.490         -11.062          -0.100        -2.92460
         -1.938           5.544          -0.100      -126.50252
          6.423          -4.921          -0.100       -40.72853
         10.301          12.113          -0.100        -2.47256
          9.678           4.725          -0.100        -7.39055
          3.093           7.381          -0.100       284.01014
         -4.939          -8.944          -0.100       -21.17932
          6.392         -14.181          -0.100        -4.50212
         -9.257           8.758          -0.100       -33.20694
        -11.578          14.270          -0.100        -1.79033
          3.199         -10.151          -0.100       -49.83558
          9.854           5.720          -0.100        -8.27478
          4.711         -11.739          -0.100       -15.98282
        -10.802           3.113          -0.100       -36.38730
        -13.813           9.372          -0.100        -3.26293
         -3.452         -12.675          -0.100        -4.80455
          1.287          -2.936          -0.100       -46.61470
          5.321           3.012          -0.100       -42.05201
          8.851           5.504          -0.100       -13.87654
        -10.502          -8.659          -0.100        -7.09792
        -10.150          -1.548          -0.100       -28.34413
         -7.584          12.614          -0.100        -4.24353
         -9.628          -0.965          -0.100       -52.22220
          8.501           0.007          -0.100        -6.32910
          0.627          11.198          -0.100        -6.63662
         10.943           3.187          -0.100        -3.96858
          2.154           1.715          -0.100       -96.45019
          7.764          -6.584          -0.100       -75.90784
         10.150          -6.087          -0.100       -10.92078
          5.130          -7.320          -0.100       153.90633
        -14.735           6.880          -0.100        -3.71344
          5.400          10.605          -0.100       -10.39615
          9.115          14.310          -0.100        -1.71961
          1.604           0.482          -0.100      -103.65410
          1.035           0.154          -0.100      -126.89625
          6.002          14.573          -0.100        -2.16785
          9.237          -9.433          -0.100       -26.13802
         -1.900          11.195          -0.100        -6.99308
         14.011          -4.589          -0.100        -2.27381
          0.190           4.903          -0.100       -56.00147
         12.747           0.331          -0.100        -2.45891
          5.524         -14.612          -0.100        -4.09243
         14.865         -11.165          -0.100        -1.52417
         -4.220         -14.348          -0.100        -2.94961
         -8.256           8.393          -0.100       -36.12253
         -9.048           8.077          -0.100       -59.26134
        -12.273           5.677          -0.100       -10.40128
        -13.938          11.746          -0.100        -2.06928
        -10.772           4.661          -0.100       -28.58879
         11.343         -10.970          -0.100        -4.40949
         -0.585           1.011          -0.100       198.98665
          2.742          11.691          -0.100        -6.09608
