              Y               X               Z     Campo-Total
         -0.818          -0.393           0.000         1.35456
         -0.494           0.287           0.000       -17.18596
         -0.528          -0.724           0.000         3.70561
          0.109          -0.703           0.000         5.22829
          0.733           0.018           0.000        -4.48388
         -0.113           0.222           0.000      -133.46480
         -0.345           0.719           0.000         3.52756
          0.549           0.244           0.000        -8.14137
         -0.831           0.641           0.000        -1.87318
          0.978           0.340           0.000        -1.58377
         -0.752           0.165           0.000        -5.47460
          0.257          -0.515           0.000         5.29395
         -0.369           0.371           0.000       -16.30927
         -0.546          -0.104           0.000         0.89872
          0.108          -0.931           0.000         2.85135
          0.391          -0.911           0.000         1.66760
         -0.930           0.590           0.000        -1.90348
         -0.234           0.562           0.000         8.26736
         -0.085           0.047           0.000      -140.16560
         -0.104           0.070           0.000      -189.28401
          0.095           0.714           0.000        13.21373
          0.235          -0.894           0.000         2.51878
          0.553          -0.177           0.000        -4.08692
          0.015           0.700           0.000        14.43914
          0.496           0.770           0.000         3.31123
         -0.885           0.197           0.000        -3.46011
         -0.609          -0.652           0.000         3.41260
          0.400          -0.602           0.000         2.33182
          0.343           0.643           0.000         6.57307
          0.685          -0.194           0.000        -3.04444
         -0.657          -0.422           0.000         3.42370
          0.114           0.025           0.000       -62.71575
         -0.819          -0.660           0.000         1.71879
          0.614          -0.597           0.000         0.43702
          0.369          -0.040           0.000       -13.47879
          0.802          -0.815           0.000         0.21356
         -0.078           0.120           0.000      -280.99137
          0.156           0.095           0.000       -77.51143
          0.118           0.116           0.000      -105.59195
          0.635          -0.929           0.000         0.71529
         -0.831          -0.935           0.000         1.33502
          0.189           0.392           0.000         1.55238
          0.228          -0.813           0.000         3.05747
          0.925          -0.494           0.000        -0.69306
          0.182           0.251           0.000       -41.13129
         -0.880          -0.825           0.000         1.30179
         -0.840           0.751           0.000        -1.13816
          0.427          -0.504           0.000         1.87926
         -0.624          -0.779           0.000         2.66957
          0.390          -0.903           0.000         1.69590
          0.185           0.838           0.000         8.10235
         -0.478           0.464           0.000        -7.04904
          0.661          -0.779           0.000         0.56906
         -0.613           0.863           0.000         0.23924
         -0.902           0.857           0.000        -0.66883
          0.574          -0.472           0.000         0.10048
          0.498           0.238           0.000       -10.30826
          0.300           0.391           0.000        -4.15005
         -0.414          -0.351           0.000        12.18773
          0.597           0.729           0.000         1.85451
         -0.905          -0.228           0.000        -0.15224
         -0.712          -0.020           0.000        -3.09298
          0.036          -0.232           0.000        36.55942
