              Y               X               Z     Campo-Total
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.868           4.639          -0.150       562.23788
          8.858           4.639          -0.150       577.10123
          8.858           4.639          -0.150       577.10123
          8.858           4.639          -0.150       577.10123
          8.858           4.639          -0.150       577.10123
          8.858           4.639          -0.150       577.10123
          8.858           4.639          -0.150       577.10123
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.858           4.649          -0.150       585.30592
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.848           4.649          -0.150       600.51183
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
