              Y               X               Z             Vxx             Vxy             Vxz             Vyy             Vyz             Vzz
         13.810           6.624          -0.100        -0.14295         0.11061        -0.00250         0.39783        -0.02380        -0.25489
         -4.631          -2.920          -0.100         9.99548        -0.70967         0.74577         1.59805         3.30921       -11.59354
         -9.186          -1.162          -0.100         1.92493         9.70205         3.17615         7.21202         4.76997        -9.13695
         -5.251           6.727          -0.100         2.26633         0.09232        -0.71176         4.50209        -0.02224        -6.76841
         -0.897           2.649          -0.100        -6.81961        -4.39045        -3.17916       -25.02713        11.73449        31.84673
         -3.809           2.476          -0.100        24.10974        16.44470        33.10353         1.09329         7.89341       -25.20303
         -4.670          13.616          -0.100         0.70107        -0.03765        -0.04236        -0.25400         0.00051        -0.44707
        -12.054          -6.770          -0.100        -0.06834         0.55652         0.03648         0.80912         0.07181        -0.74079
          5.349          13.788          -0.100         0.54529         0.20931        -0.04013        -0.17038        -0.00674        -0.37491
          8.147         -11.713          -0.100         1.53647        -1.52402         0.25022        -0.14900        -0.12413        -1.38748
         -8.961          -9.751          -0.100         1.05486         1.29254         0.14196         0.07648         0.09584        -1.13135
         13.896          -1.473          -0.100        -0.07637         0.06235        -0.00247         0.34934        -0.01864        -0.27297
          3.302          -4.988          -0.100        23.77136         2.72870       -27.00457        -5.24885        -3.46661       -18.52251
        -14.728          -7.315          -0.100        -0.03214         0.32339         0.01433         0.36612         0.02341        -0.33398
          4.656         -11.945          -0.100         2.83842        -0.26464         0.36371        -0.95806        -0.00033        -1.88036
        -10.095          -0.300          -0.100        -1.37826         4.43402         0.88277         7.48658         2.36641        -6.10832
          9.352          -9.601          -0.100        -0.06550        -3.60266         0.60031         2.90981        -0.81643        -2.84432
         13.698          -4.650          -0.100        -0.16421         0.07905        -0.00463         0.49341        -0.02775        -0.32920
          9.157           9.855          -0.100         0.58722         1.71772        -0.27414         0.60357        -0.25935        -1.19079
         -9.308           3.511          -0.100        -8.02346        -6.98921        -3.34988        26.89536        23.20698       -18.87190
         14.336           0.090          -0.100        -0.07302         0.04020        -0.00102         0.31356        -0.01586        -0.24054
        -13.040         -12.722          -0.100         0.13155         0.26896         0.01092         0.08195         0.00957        -0.21349
          4.965           5.659          -0.100        -9.93970        12.58496        12.67686       -21.54344       -16.11539        31.48314
         12.085          -5.018          -0.100        -0.21700         0.23872        -0.01690         0.75539        -0.05682        -0.53839
         14.200           1.835          -0.100        -0.08059         0.02989        -0.00012         0.32228        -0.01676        -0.24169
         14.097          -5.655          -0.100        -0.19193         0.02722        -0.00245         0.50023        -0.02682        -0.30830
         -6.592         -14.163          -0.100         0.45601         0.23282         0.02467        -0.10955         0.00904        -0.34646
        -12.677          -0.844          -0.100        -0.50566         0.84398         0.07354         1.79046         0.21146        -1.28479
         -1.653           4.191          -0.100         2.62489       -20.19293         4.34010        19.52461        -3.72215       -22.14950
         -4.506           6.855          -0.100         1.75349         0.05205        -0.56694         7.80029         2.73734        -9.55379
          6.952          -0.995          -0.100         0.69390        -0.00876        -0.01152         0.55157        -0.10625        -1.24547
         -9.865          -7.502          -0.100        -0.31087         1.74436         0.16805         2.27338         0.35678        -1.96252
          5.063           1.306          -0.100         1.05759        -2.07102         0.60590         2.33803        -0.87958        -3.39563
         13.681          -7.478          -0.100        -0.26453        -0.08088         0.00142         0.62109        -0.03628        -0.35655
          8.762          12.068          -0.100         0.50059         0.55285        -0.06317        -0.03247        -0.03331        -0.46812
         -1.043          -0.937          -0.100       -11.86204        11.52625         2.71898       -19.80073        -0.14308        31.66277
        -14.177         -12.773          -0.100         0.09025         0.22885         0.00830         0.08889         0.00791        -0.17914
        -10.608          -9.442          -0.100         0.30162         0.86967         0.05781         0.41917         0.06158        -0.72079
        -13.127          11.967          -0.100         0.20985        -0.41400        -0.02280         0.09678         0.01954        -0.30663
         -2.900           4.150          -0.100       -10.57187        11.28572         6.21199       -14.33881        -8.14679        24.91068
          9.324          -3.062          -0.100         0.30148         0.52113        -0.05482         0.62419        -0.08459        -0.92567
          5.040          13.024          -0.100         0.70170         0.22016        -0.05906        -0.21666        -0.00696        -0.48504
         11.023           1.810          -0.100        -0.02342        -0.04961         0.00699         0.50619        -0.04135        -0.48276
          1.575           5.238          -0.100         1.49948         3.19277        -0.25161         3.95555         0.45369        -5.45502
         11.155           9.025          -0.100        -0.22911         0.54152        -0.03380         0.76738        -0.08932        -0.53827
        -12.176           2.753          -0.100        -1.32189        -0.42056        -0.03110         3.36810         0.46354        -2.04621
          1.747         -12.752          -0.100         1.53314         0.35569         0.14295        -0.46900         0.03234        -1.06414
        -12.979          -0.514          -0.100        -0.56142         0.68866         0.05707         1.74509         0.19160        -1.18367
          2.706           8.676          -0.100        10.86680        -1.42595        -6.43273        -3.71614        -0.01230        -7.15066
         12.387           3.538          -0.100        -0.11403        -0.01405         0.00423         0.47974        -0.03307        -0.36571
         -5.346           8.986          -0.100         1.59899         0.03849        -0.52402         1.51945        -0.05324        -3.11844
         -9.001           6.960          -0.100         6.00763         3.67601         2.49809         2.33939         3.60555        -8.34702
         -4.126           2.762          -0.100       -10.99249         8.11784        36.18412        -4.21355        15.39797        15.20603
        -14.857          -1.787          -0.100        -0.26629         0.34491         0.02031         0.82382         0.06137        -0.55752
          9.814         -10.412          -0.100         0.18263        -1.85630         0.20073         1.20730        -0.24394        -1.38993
         13.614          -7.700          -0.100        -0.27123        -0.10157         0.00227         0.63440        -0.03758        -0.36317
         -5.721           9.000          -0.100         1.80506         1.01953        -0.62292         1.42916        -0.32645        -3.23422
         14.279          -3.020          -0.100        -0.10652         0.06361        -0.00290         0.37366        -0.01914        -0.26714
         -5.580          -1.938          -0.100         5.13769        -2.45025         1.68205         4.30899         0.82063        -9.44667
        -13.182          -5.613          -0.100        -0.05136         0.44505         0.02844         0.64895         0.05315        -0.59759
        -13.303          -4.196          -0.100        -0.06690         0.49274         0.03475         0.74330         0.06671        -0.67640
         10.105           4.496          -0.100        -0.14499        -0.29123         0.04314         0.94221        -0.11191        -0.79722
         -0.646           9.720          -0.100         0.99330         0.43459        -0.16910         0.46163        -0.01250        -1.45494
        -10.507          -4.709          -0.100         0.25541         0.28639         0.06123         1.43832         0.21995        -1.69373
          8.684          -4.026          -0.100         0.59410         1.02418        -0.14165         0.83325        -0.15852        -1.42735
         -0.974         -11.091          -0.100         1.34677         0.73671         0.16992         0.05293         0.07942        -1.39969
         -7.495         -11.594          -0.100         0.88367         0.47071         0.06683        -0.21126         0.02354        -0.67241
          3.790         -11.219          -0.100         4.15832         0.22854         0.67476        -1.24201         0.06494        -2.91631
         13.281         -12.259          -0.100        -0.02476        -0.33525         0.01285         0.28373        -0.02021        -0.25897
         14.702          14.874          -0.100         0.03310         0.13328        -0.00403         0.06281        -0.00452        -0.09591
         -5.090          11.985          -0.100         1.11051        -0.04293        -0.08976        -0.35671        -0.00195        -0.75380
          9.444         -12.536          -0.100         0.54316        -0.89327         0.07876         0.13034        -0.05680        -0.67350
         -9.385           3.818          -0.100        -5.99317        -8.58162        -3.61983        22.72469        16.32710       -16.73153
         10.021          -5.951          -0.100        -0.31208         1.17641        -0.14893         1.81476        -0.26744        -1.50268
          8.938           0.719          -0.100         0.17287        -0.10289         0.01349         0.59891        -0.06919        -0.77178
         -3.055          -7.595          -0.100         3.86353         1.70761         1.11223         0.97136         0.33143        -4.83489
         -5.346         -13.636          -0.100         0.56105         0.22846         0.03326        -0.12750         0.01061        -0.43355
         -0.492          -6.149          -0.100       -18.36125       -10.82613        45.57099         3.42892        18.26253        14.93233
         -8.037          -0.120          -0.100       -10.54507         0.22309         8.90243       -35.90346        16.71289        46.44853
          1.528          -2.169          -0.100         3.99142        -2.59390         0.23800         1.41662        -0.80006        -5.40804
          8.619         -13.414          -0.100         0.66754        -0.69022         0.06786        -0.07808        -0.03569        -0.58946
          2.258          -9.356          -0.100        16.26078         6.79011         9.16586        -3.29053         2.84516       -12.97025
         -3.660           2.707          -0.100       -19.97797         0.84874        24.63699        -5.56001         5.88836        25.53798
          2.143          -5.154          -0.100        -4.72080        -3.72010       -51.33670         1.46266       -13.20660         3.25814
        -10.216          -9.690          -0.100         0.42367         0.92638         0.06673         0.33554         0.06316        -0.75922
         -0.481          13.272          -0.100         0.62883         0.07890        -0.04280        -0.15563        -0.00052        -0.47320
          6.051          -0.112          -0.100         0.79768        -0.44164         0.06351         0.80190        -0.17347        -1.59958
          6.858          11.230          -0.100         1.29110         0.53299        -0.18528        -0.36598        -0.02808        -0.92512
         -8.517         -13.138          -0.100         0.44931         0.33581         0.02725        -0.07800         0.01297        -0.37131
          0.598         -13.959          -0.100         0.90189         0.22042         0.06362        -0.27762         0.01498        -0.62427
        -12.238           7.349          -0.100         0.00657        -1.05966        -0.08366         1.02871         0.14709        -1.03528
         -3.796           8.524          -0.100        -5.52954       -11.61229       -20.84822       -20.59834        38.71201        26.12787
        -13.557         -12.929          -0.100         0.11151         0.24326         0.00931         0.08000         0.00837        -0.19151
        -12.126          -8.578          -0.100         0.05351         0.57830         0.03115         0.48884         0.04381        -0.54235
          3.693          10.342          -0.100         2.25681         0.10902        -0.37910        -0.61511         0.00666        -1.64170
         -9.024           8.060          -0.100        -7.26574       -15.03597       -11.40624        14.60675        20.35567        -7.34101
        -13.393          10.917          -0.100         0.17065        -0.48318        -0.02646         0.18818         0.02688        -0.35883
          8.741          -7.268          -0.100         0.81051         9.56744        -4.86811         7.81069        -5.35673        -8.62120
         -3.023          10.066          -0.100         2.73770         0.70904        -0.40655        -0.84493        -0.08297        -1.89277
         -3.245           2.891          -0.100       -17.26301        -4.55697         5.04823        -8.58220        -1.93935        25.84521
         -0.811          -0.751          -0.100        -9.44851         9.90538         3.79505       -21.91785        -2.92027        31.36636
          6.240         -10.458          -0.100         7.64139        -1.82089         2.10834        -2.05016        -0.19924        -5.59123
        -13.131         -13.158          -0.100         0.12790         0.24785         0.00984         0.06856         0.00840        -0.19646
          7.253           3.166          -0.100         0.44677        -0.76665         0.18797         1.44015        -0.31028        -1.88692
          6.685           0.713          -0.100         0.51299        -0.47080         0.07489         0.93421        -0.17313        -1.44720
         -4.206          10.170          -0.100         2.41224        -0.30917        -0.34656        -0.62863         0.03220        -1.78361
         10.377           6.404          -0.100        -0.50777        -0.15081         0.03876         1.42885        -0.18926        -0.92108
         14.029          -3.812          -0.100        -0.12869         0.07168        -0.00366         0.42069        -0.02239        -0.29200
         13.563         -13.173          -0.100         0.01011        -0.28688         0.01034         0.20134        -0.01434        -0.21144
          7.369         -13.306          -0.100         1.04640        -0.68386         0.10092        -0.28852        -0.03500        -0.75788
         10.018         -12.246          -0.100         0.36773        -0.87889         0.06824         0.26763        -0.05971        -0.63536
        -12.787          -4.141          -0.100        -0.02736         0.55005         0.04347         0.81922         0.08156        -0.79186
        -11.879           7.215          -0.100         0.03766        -1.19678        -0.10379         1.18775         0.18800        -1.22541
        -12.242          -3.365          -0.100         0.03360         0.73819         0.06844         1.00379         0.12247        -1.03739
         -2.019           4.260          -0.100        -3.09783       -11.66550        38.32023         6.18576       -27.67948        -3.08793
         -8.337         -10.348          -0.100         1.20114         0.95100         0.12485        -0.19960         0.05999        -1.00155
          4.444           9.280          -0.100         4.13306         0.84894        -1.13313        -0.67851        -0.11530        -3.45455
        -12.654           3.396          -0.100        -0.97757        -0.60926        -0.04485         2.52863         0.30733        -1.55107
         -5.164           8.698          -0.100         1.25650        -0.46170        -0.57504         2.41741         0.13427        -3.67391
          8.785           2.303          -0.100         0.12461        -0.28830         0.04268         0.79134        -0.10223        -0.91595
         -3.791          10.412          -0.100         2.25551         0.01079        -0.28512        -0.70139        -0.00273        -1.55412
          1.097          -8.158          -0.100        12.19248        11.61738        19.13449         7.56970        15.13769       -19.76218
         12.323           3.878          -0.100        -0.12731        -0.01551         0.00471         0.50298        -0.03545        -0.37567
         14.434          -8.798          -0.100        -0.18946        -0.16103         0.00476         0.46253        -0.02454        -0.27307
         -5.713           5.854          -0.100         5.00410         3.34892        -2.06484         4.33373        -1.52831        -9.33782
          9.489          -4.168          -0.100         0.25110         0.81843        -0.09244         0.87725        -0.12678        -1.12835
          5.686           1.279          -0.100         0.70298        -1.16232         0.26698         1.69055        -0.44989        -2.39353
        -14.903          -5.371          -0.100        -0.08203         0.32842         0.01639         0.47614         0.03151        -0.39411
        -13.932         -14.916          -0.100         0.09929         0.17455         0.00613         0.03753         0.00495        -0.13682
          5.867          13.447          -0.100         0.57996         0.24961        -0.04605        -0.17570        -0.00891        -0.40426
         -7.608          -0.568          -0.100       -12.79629         1.99393        12.54363       -36.64934         0.25712        49.44563
          3.269         -14.841          -0.100         0.86972        -0.03557         0.05561        -0.34241         0.00166        -0.52730
        -11.605          -6.296          -0.100        -0.10649         0.56389         0.04323         1.03595         0.10057        -0.92946
         14.416          -5.842          -0.100        -0.18437         0.00764        -0.00149         0.46916        -0.02411        -0.28479
         -4.829          -1.940          -0.100        -0.84784        -1.76489         1.15169        11.86547        10.46620       -11.01763
        -14.956          12.955          -0.100         0.10710        -0.26449        -0.01107         0.08349         0.01036        -0.19059
         -6.809          -5.602          -0.100       -10.43820         0.76653        -2.27637       -10.21058        -0.12962        20.64877
         -8.617         -11.370          -0.100         0.72573         0.59325         0.05859        -0.10535         0.02927        -0.62038
          8.116          10.536          -0.100         1.47521         1.20042        -0.30933        -0.30747        -0.11828        -1.16774
          3.536          -1.314          -0.100         1.96902        -0.90499         0.08488         0.99385        -0.32871        -2.96287
          8.677          -0.250          -0.100         0.26279        -0.00269         0.00072         0.54733        -0.06753        -0.81012
         -6.489          13.033          -0.100         0.82147        -0.15225        -0.05583        -0.30554         0.00436        -0.51593
        -10.675          -7.077          -0.100        -0.25378         0.92258         0.07231         1.54363         0.17792        -1.28985
         13.431           4.298          -0.100        -0.12442         0.03157         0.00099         0.41057        -0.02461        -0.28615
         -3.412          -4.454          -0.100       -20.36692        -6.86354        -2.49415       -11.07706         2.66114        31.44398
         -3.163          -8.392          -0.100         2.18292         0.70612         0.48118         0.85817         0.11547        -3.04108
         14.110           3.630          -0.100        -0.10291         0.03498         0.00018         0.34770        -0.01874        -0.24479
          7.067          -0.213          -0.100         0.54348        -0.18155         0.01942         0.66015        -0.11338        -1.20363
          1.049          14.331          -0.100         0.50791         0.07188        -0.03088        -0.15138        -0.00064        -0.35653
          9.175          -8.395          -0.100        -5.48002        -4.00044         1.16167        12.10283        -4.78522        -6.62281
         -2.095           1.335          -0.100         0.14083         0.40480        -0.92868        20.49999         4.61340       -20.64082
          4.164          -4.641          -0.100        11.33898         3.98974        -4.79758        -0.58077        -1.72199       -10.75821
        -11.158         -12.155          -0.100         0.25387         0.38513         0.02023         0.06619         0.01541        -0.32006
         10.830           4.310          -0.100        -0.15402        -0.14999         0.02099         0.75463        -0.07318        -0.60060
         -1.726          13.045          -0.100         0.70383         0.09151        -0.04739        -0.19120        -0.00228        -0.51263
         -3.823          10.514          -0.100         2.10409         0.01644        -0.25396        -0.64412        -0.00359        -1.45997
         12.451           2.974          -0.100        -0.09524        -0.01042         0.00351         0.45007        -0.03021        -0.35483
          0.973           1.090          -0.100       -22.49147        10.03425        15.48197       -10.53661       -15.92603        33.02808
         11.141          -2.700          -0.100         0.00982         0.24348        -0.01697         0.53479        -0.04518        -0.54461
          4.663           5.305          -0.100        -3.97855        10.25782         7.83370       -29.77591       -10.10354        33.75446
         -0.924         -14.612          -0.100         0.65028         0.18784         0.03959        -0.18732         0.01045        -0.46296
          8.629           2.505          -0.100         0.13946        -0.33612         0.05233         0.84848        -0.11580        -0.98794
          6.691           3.735          -0.100         0.86493        -1.21134         0.42232         2.11216        -0.63149        -2.97709
          4.260          -2.058          -0.100         2.17002        -0.24097        -0.11257         0.41390        -0.21440        -2.58391
         -5.766          11.016          -0.100         1.52883        -0.01106        -0.16410        -0.41062        -0.01239        -1.11821
          5.695           8.632          -0.100         4.56977         0.14844        -2.32378         1.39664         0.57295        -5.96641
         -3.245         -11.558          -0.100         0.93693         0.31278         0.08703        -0.03117         0.02724        -0.90575
          4.123           0.292          -0.100         2.20435        -1.36676         0.58581         1.20141        -0.53357        -3.40576
          9.251          -6.874          -0.100        -0.62406         3.50724        -0.83133         4.40661        -1.25840        -3.78255
          0.266          -6.819          -0.100        -7.35345        -7.83358        29.31118        -4.06894        42.54724        11.42240
         -9.856          14.225          -0.100         0.41459        -0.27552        -0.02503        -0.12335         0.00960        -0.29124
         10.209           0.318          -0.100         0.07253         0.00357         0.00197         0.49428        -0.04532        -0.56681
          4.686          14.647          -0.100         0.45035         0.15817        -0.02838        -0.14624        -0.00441        -0.30411
          3.137           8.277          -0.100        14.71579         1.66089       -15.67571        -3.73443        -3.41417       -10.98136
        -14.279          12.712          -0.100         0.13665        -0.30286        -0.01384         0.08346         0.01243        -0.22011
         11.704          -2.601          -0.100        -0.02954         0.19012        -0.01191         0.49945        -0.03770        -0.46991
          4.415           1.954          -0.100        -0.45886        -5.68309         3.07981         8.60270        -6.82206        -8.14384
         -1.476          -6.985          -0.100         8.64535        -0.54323         4.41306         2.38283         0.58341       -11.02818
         10.815           3.220          -0.100        -0.07698        -0.12044         0.01548         0.62726        -0.05670        -0.55028
        -12.041         -13.118          -0.100         0.17868         0.28357         0.01273         0.05252         0.00987        -0.23120
          3.149           4.643          -0.100         4.74555        -0.25702        -3.15964         8.69584         9.19220       -13.44139
          8.318          -8.915          -0.100         2.77653       -19.74739        18.22622         8.41912       -18.72827       -11.19566
        -12.326         -10.977          -0.100         0.15756         0.40437         0.01889         0.16980         0.01850        -0.32737
          4.761          14.390          -0.100         0.47879         0.16692        -0.03144        -0.15419        -0.00476        -0.32460
         14.056          12.049          -0.100         0.00292         0.19453        -0.00667         0.14727        -0.00998        -0.15019
         13.030          13.383          -0.100         0.05139         0.20754        -0.00803         0.09845        -0.00895        -0.14984
          1.880           1.766          -0.100       -20.42499         7.10251         1.61455        10.90804       -41.11691         9.51695
         -3.665           1.924          -0.100        22.90949        17.78207       -12.70924         6.29892       -11.59983       -29.20841
         -1.423           4.598          -0.100        -4.35650       -10.73224        -5.68419        22.75215        -6.07405       -18.39565
          3.059          -8.965          -0.100        11.56075         1.74200        49.01749        -4.80570         5.12092        -6.75505
        -10.973           2.439          -0.100        -2.45943        -0.33697        -0.02116         6.85794         1.44812        -4.39851
          4.772          -4.614          -0.100         8.44431         3.36174        -2.94732        -0.11205        -1.15896        -8.33225
          3.673          -6.225          -0.100       -17.74286        -5.47760        -5.00865        -5.22124        -1.75627        22.96410
        -14.959          -1.216          -0.100        -0.30914         0.30992         0.01833         0.87516         0.06459        -0.56602
          3.183          -4.087          -0.100         9.07523         0.77906        -2.65015        -0.90584        -0.61513        -8.16938
         -8.873         -12.196          -0.100         0.52668         0.44556         0.03686        -0.06880         0.01908        -0.45788
        -14.566           3.229          -0.100        -0.51625        -0.24163        -0.01153         1.23496         0.10031        -0.71871
        -10.569         -10.579          -0.100         0.35590         0.64035         0.04028         0.17112         0.03414        -0.52702
          0.675          -4.084          -0.100        15.01267        -0.09595        -7.22413        -0.54873        -1.61236       -14.46394
        -13.055          -5.511          -0.100        -0.04898         0.45530         0.03011         0.67570         0.05675        -0.62672
         -1.378          -0.817          -0.100       -10.04401        16.48385        -6.73004       -19.60959        13.14230        29.65359
         -1.754          -0.241          -0.100         3.18464         0.32540        -8.51556        17.08384        27.54952       -20.26848
          3.217           1.748          -0.100         3.89133         7.69182        36.05867       -11.63159         8.36237         7.74026
         11.025          12.801          -0.100         0.14086         0.33131        -0.01875         0.09865        -0.01676        -0.23951
          7.910         -12.366          -0.100         1.28130        -1.08533         0.16403        -0.23209        -0.07171        -1.04921
         -1.871           2.266          -0.100         0.94668       -14.19545         8.15104        23.79340         3.42810       -24.74008
        -13.402          -9.910          -0.100         0.07215         0.37245         0.01611         0.24332         0.01925        -0.31547
          2.320         -12.399          -0.100         1.91988         0.36722         0.19900        -0.60725         0.03890        -1.31263
          3.044           9.223          -0.100         5.54591        -0.36942        -1.73520        -1.64283         0.02340        -3.90309
         -3.425           0.919          -0.100       -25.96055        -8.98370       -21.62004       -18.42432       -35.38877        44.38487
        -12.848           9.386          -0.100         0.14864        -0.70677        -0.04486         0.41080         0.05574        -0.55944
         -1.965           7.892          -0.100         0.94482         3.52008        -0.94130         4.77234        -1.80016        -5.71716
          7.383          11.276          -0.100         1.16656         0.64183        -0.17007        -0.31424        -0.04047        -0.85232
         -3.147          -2.972          -0.100        27.41071         1.76358         5.60023        -8.82333         0.13612       -18.58738
        -10.806          -8.923          -0.100         0.19507         0.90076         0.05906         0.58383         0.07342        -0.77890
          2.923           3.828          -0.100         1.40064        -2.82407        -7.32329        11.75144        15.07726       -13.15207
         -2.904           2.734          -0.100       -25.26389        -7.17595         6.12159        -4.79011        -3.35456        30.05400
        -11.485           7.498          -0.100         0.11441        -1.29053        -0.12150         1.25450         0.22299        -1.36892
          1.194          13.756          -0.100         0.56984         0.07108        -0.03807        -0.15723         0.00006        -0.41261
         13.921          -3.021          -0.100        -0.10560         0.07659        -0.00362         0.39445        -0.02117        -0.28885
         14.249          -4.223          -0.100        -0.13960         0.05813        -0.00310         0.42176        -0.02186        -0.28216
         -1.177          13.418          -0.100         0.63043         0.07841        -0.04084        -0.17131        -0.00130        -0.45912
          4.383         -14.541          -0.100         0.96021        -0.15171         0.06597        -0.37780        -0.00330        -0.58242
        -11.939          -8.237          -0.100         0.02836         0.62193         0.03520         0.58323         0.05309        -0.61159
         11.077          10.518          -0.100         0.02561         0.53899        -0.03499         0.37778        -0.04907        -0.40339
        -12.193         -11.191          -0.100         0.17038         0.39948         0.01882         0.15223         0.01777        -0.32261
          1.440           5.338          -0.100         1.44100         3.21743        -0.26835         3.81218         0.36630        -5.25319
         10.788          14.197          -0.100         0.15011         0.24885        -0.01326         0.03606        -0.00989        -0.18617
         13.319          -2.661          -0.100        -0.08982         0.09807        -0.00484         0.41417        -0.02408        -0.32436
        -11.075         -11.598          -0.100         0.27186         0.44495         0.02426         0.09532         0.01933        -0.36718
          1.000          14.011          -0.100         0.54059         0.07106        -0.03446        -0.15395        -0.00030        -0.38664
          4.197          -3.317          -0.100         4.05358         0.61205        -0.63048        -0.15088        -0.30123        -3.90269
         10.116           3.842          -0.100        -0.08282        -0.24265         0.03370         0.80988        -0.08966        -0.72706
          4.037          11.580          -0.100         1.21561         0.16184        -0.13868        -0.34889        -0.00057        -0.86672
         -0.298          -4.630          -0.100       -15.84718        -7.84856       -48.01520         0.47635       -12.75229        15.37082
         12.760           8.361          -0.100        -0.16630         0.24145        -0.00918         0.48260        -0.03632        -0.31630
         -9.765           2.453          -0.100        -4.99014        -0.11239         0.16558        18.00549         8.39380       -13.01535
         10.786         -14.987          -0.100         0.21265        -0.35134         0.01841         0.04382        -0.01369        -0.25646
          4.548           3.543          -0.100         4.42485        -4.37615        10.06238         8.25168       -17.92943       -12.67652
          9.037           8.388          -0.100        -2.03639         2.71177        -0.49946         5.08913        -1.83167        -3.05274
        -14.660         -11.843          -0.100         0.06825         0.23922         0.00854         0.12137         0.00906        -0.18961
         -0.069          11.449          -0.100         0.84863         0.08737        -0.08631        -0.04665         0.00587        -0.80197
          6.386         -11.086          -0.100         4.36238        -1.47797         0.83575        -1.26393        -0.13099        -3.09845
          6.535          -9.475          -0.100        22.37097        -5.61317        23.66690        -5.85789        -2.83924       -16.51308
          3.577          -3.825          -0.100         6.70431         0.85089        -1.52479        -0.62354        -0.47415        -6.08077
          6.777         -14.537          -0.100         0.77047        -0.39713         0.05629        -0.25940        -0.01554        -0.51108
          1.823          -4.226          -0.100        12.59626         1.02796        -5.44910        -0.10924        -1.45136       -12.48702
         -9.375          12.392          -0.100         0.73355        -0.47605        -0.05979        -0.21776         0.02231        -0.51578
         10.157          -6.727          -0.100        -0.85625         1.12684        -0.15586         2.59029        -0.39358        -1.73404
         -8.400         -12.520          -0.100         0.54038         0.39597         0.03556        -0.09554         0.01656        -0.44484
          7.106          -2.049          -0.100         0.88225         0.33480        -0.06760         0.46215        -0.10936        -1.34440
         14.579          -2.138          -0.100        -0.09092         0.05295        -0.00210         0.33417        -0.01644        -0.24325
         -8.702          -8.700          -0.100         1.76058         2.89872         0.45000         0.66063         0.37290        -2.42120
         -9.868          11.100          -0.100         0.92336        -0.85601        -0.10703        -0.16048         0.05677        -0.76287
          5.330           9.898          -0.100         2.50710         0.37884        -0.54376        -0.35963         0.01520        -2.14747
         12.817          13.650          -0.100         0.06120         0.20725        -0.00819         0.08780        -0.00864        -0.14900
          9.558           3.999          -0.100        -0.04045        -0.36839         0.05662         0.94788        -0.12358        -0.90743
         -5.177          -8.197          -0.100         3.31260        -4.81665         1.76887         2.74293        -1.48493        -6.05554
         10.113         -13.751          -0.100         0.31928        -0.53397         0.03485         0.07452        -0.02580        -0.39380
         -1.251          12.413          -0.100         0.77402         0.12681        -0.05903        -0.16553        -0.00281        -0.60849
          3.335          -0.826          -0.100         1.86124        -1.18348         0.23993         1.45118        -0.44366        -3.31242
         -9.059          -2.781          -0.100         3.78503         2.41361         0.77208         0.11783         0.62135        -3.90286
          7.419         -10.106          -0.100         7.57247        -4.59149         2.76719        -1.29892        -0.87267        -6.27355
         -1.898         -14.750          -0.100         0.57501         0.18296         0.03337        -0.15690         0.00939        -0.41810
          5.042          -3.222          -0.100         3.00957         0.81515        -0.42874         0.05976        -0.25173        -3.06934
         13.844           4.735          -0.100        -0.12427         0.04865         0.00001         0.38372        -0.02189        -0.25945
        -11.905           6.893          -0.100        -0.00389        -1.23931        -0.10884         1.29624         0.20399        -1.29235
         13.797           3.297          -0.100        -0.10040         0.02717         0.00059         0.36234        -0.02022        -0.26194
         -2.744         -13.884          -0.100         0.62391         0.22380         0.03984        -0.13404         0.01245        -0.48987
         11.858           7.015          -0.100        -0.29199         0.14949        -0.00233         0.76105        -0.06694        -0.46906
         -4.899         -14.543          -0.100         0.47733         0.19579         0.02580        -0.11866         0.00833        -0.35867
         13.585           4.384          -0.100        -0.12336         0.03663         0.00065         0.39927        -0.02345        -0.27591
         -8.725           7.675          -0.100       -33.06662         0.66595        22.93464       -10.42208        34.07290        43.48870
         13.249           4.870          -0.100        -0.14182         0.04010         0.00096         0.44235        -0.02764        -0.30053
          9.190          -7.336          -0.100        -2.25312         4.72768        -1.40448         7.55429        -2.70049        -5.30116
          9.893          14.859          -0.100         0.18588         0.22944        -0.01356        -0.00187        -0.00827        -0.18401
         -0.673          13.175          -0.100         0.64482         0.08325        -0.04424        -0.15806        -0.00078        -0.48676
          8.019           0.038          -0.100         0.33846        -0.09931         0.01143         0.61218        -0.08513        -0.95064
         -5.427          -9.028          -0.100         3.43017        -1.40263         0.67952        -0.33943        -0.21261        -3.09074
        -14.470         -12.626          -0.100         0.08074         0.22398         0.00795         0.09451         0.00782        -0.17524
        -10.431           6.527          -0.100         0.74548        -1.99704        -0.28804         2.11724         0.62770        -2.86272
         10.687         -10.881          -0.100         0.00447        -1.03077         0.07549         0.77504        -0.10436        -0.77951
         10.465          -5.873          -0.100        -0.36404         0.81222        -0.08796         1.53431        -0.18802        -1.17027
          7.973         -12.445          -0.100         1.20785        -1.04752         0.15173        -0.21063        -0.06782        -0.99722
          8.207          -9.184          -0.100         9.37800       -15.32255        12.35590         2.30527        -8.17388       -11.68327
          3.435          -4.178          -0.100         9.47789         1.30827        -2.90704        -1.08459        -0.71737        -8.39330
         14.762           2.564          -0.100        -0.08658         0.03457        -0.00027         0.30186        -0.01482        -0.21529
          2.974          -6.369          -0.100       -15.60703        -4.29588        -2.41710        -4.44774        -0.41568        20.05476
         13.381           0.866          -0.100        -0.06550         0.03175        -0.00033         0.35207        -0.02007        -0.28657
         -9.136          11.421          -0.100         1.09934        -0.70435        -0.11354        -0.32916         0.04209        -0.77017
