              Y               X               Z     Campo-Total
          6.640           1.582          -0.100         2.18951
          0.324           0.705          -0.100       -66.72240
          4.612           0.437          -0.100        10.58381
          7.850          -0.420          -0.100         2.84661
         10.574           7.721          -0.100        -3.84732
          9.832          11.152          -0.100         3.22110
          1.427          10.760          -0.100         7.99476
        -10.298         -11.353          -0.100         3.67236
         -7.263         -11.741          -0.100         7.00771
         -9.356          10.186          -0.100         9.06116
         -9.861         -10.601          -0.100         4.99403
         -8.257          -5.772          -0.100       -93.56283
          7.830          -8.098          -0.100      -210.21185
          6.727         -13.202          -0.100         8.20258
         14.651           1.429          -0.100        -0.52694
          4.837          -5.175          -0.100        99.35091
          0.378         -13.949          -0.100         6.78497
          4.087           3.998          -0.100        -9.84489
        -12.200         -12.320          -0.100         1.81018
        -13.644          10.114          -0.100        -0.05737
         10.279           5.063          -0.100        -2.12580
         -5.212         -11.162          -0.100         8.54599
        -13.656           8.230          -0.100        -1.19869
          5.464          10.005          -0.100        16.93685
         11.277           7.026          -0.100        -2.60313
        -12.899          -5.394          -0.100         0.47257
          5.387           5.856          -0.100       -29.20167
         -1.566         -11.549          -0.100         8.91481
         -2.086           0.415          -0.100       -24.23351
        -11.959         -11.275          -0.100         2.06263
        -10.623           0.604          -0.100       -11.00695
         -0.561           7.115          -0.100         8.96457
          2.330         -12.359          -0.100        14.97375
         -5.186          -2.394          -0.100        34.24986
          4.407           9.232          -0.100        30.80951
          9.951           3.372          -0.100        -0.66208
          0.863           0.091          -0.100        58.45687
        -12.081           8.292          -0.100        -0.93454
        -13.814          -8.975          -0.100         0.82879
          8.845          10.422          -0.100         8.08266
          0.762           8.570          -0.100        -0.32703
          0.709         -10.048          -0.100        28.31704
        -10.760          -3.881          -0.100         4.96959
         -3.759           5.665          -0.100        26.86690
         14.963          10.475          -0.100        -0.03032
         -1.810          14.769          -0.100         3.60646
        -14.145          -1.493          -0.100        -1.53390
         -6.586         -11.993          -0.100         6.68296
         -6.720          11.953          -0.100         7.99571
         11.835          11.120          -0.100         0.77551
         -5.951           3.800          -0.100        -5.90156
          9.849           8.785          -0.100        -2.14368
          3.158          11.443          -0.100         8.87905
         -4.109          -8.134          -0.100        12.33887
          0.229          12.067          -0.100         5.55245
         -2.319           8.730          -0.100        24.79855
          1.565          13.710          -0.100         4.22769
          0.207          -6.572          -0.100       -78.35427
         12.384           7.923          -0.100        -1.19667
         -5.692          -5.264          -0.100       -10.50531
         -6.062         -12.690          -0.100         5.47304
         13.923          -9.801          -0.100        -1.68046
         11.331         -12.848          -0.100         0.12003
         -5.066         -10.700          -0.100         9.76341
          1.408          11.704          -0.100         6.41650
         -5.841           5.231          -0.100        40.17173
          1.515           6.344          -0.100         9.82303
          9.059          -4.469          -0.100         4.66990
          5.213          -0.102          -0.100         7.08739
          0.861          -0.351          -0.100        33.99351
        -12.026          -3.249          -0.100         1.96091
        -13.859         -10.091          -0.100         1.00393
          3.161           1.614          -0.100       137.39382
          0.909          -9.910          -0.100        33.73013
         14.602           8.846          -0.100        -0.35374
         -0.157          -4.517          -0.100        18.62885
         -4.174          -3.067          -0.100       129.01140
          0.286           5.914          -0.100        16.56577
          0.657          -5.849          -0.100      -152.78032
        -11.602          11.291          -0.100         1.78331
         13.666          11.749          -0.100         0.34608
          8.936          11.736          -0.100         4.61285
         -5.229          12.838          -0.100         6.05190
         13.950          -3.865          -0.100        -0.84418
         -7.805          12.090          -0.100         7.04492
         13.076          -0.016          -0.100        -0.33970
         -7.890           7.802          -0.100      -232.40088
          7.686          -7.200          -0.100        55.54554
         -0.710          -4.151          -0.100       116.78850
          0.630          -3.374          -0.100        57.15451
        -12.016           0.516          -0.100        -6.49311
         14.571           4.626          -0.100        -0.70664
         12.324         -11.006          -0.100        -1.61221
          6.457          -8.801          -0.100      -170.85418
         14.107           8.894          -0.100        -0.38876
         -3.029          -5.540          -0.100      -149.02995
         -0.303           2.024          -0.100       -90.37100
         -7.625          -2.784          -0.100        64.01050
         -7.042          -2.867          -0.100        57.01671
        -12.297          -5.015          -0.100         0.79846
        -11.100           4.128          -0.100       -14.55258
         -9.558          -3.140          -0.100        18.62254
          6.557         -11.617          -0.100        19.63112
         13.350          -6.602          -0.100        -1.99323
          2.896         -10.412          -0.100        51.77112
         -4.652           3.003          -0.100        36.73486
          2.658          12.688          -0.100         5.63431
          9.584          -7.007          -0.100        -6.04730
         12.191          13.807          -0.100         0.95901
         13.433          -4.979          -0.100        -1.22543
         -5.498           9.002          -0.100        11.71190
         11.650          13.229          -0.100         1.17413
         -6.730         -13.898          -0.100         3.88524
         -9.435           9.717          -0.100         9.20497
          0.837           1.680          -0.100      -175.53780
         -7.725          -5.865          -0.100       -74.36885
          5.821          -2.551          -0.100        12.79389
          9.368          11.062          -0.100         4.47246
         -2.153          -4.378          -0.100      -215.12876
          9.796          -6.519          -0.100        -2.25286
         13.616          -3.774          -0.100        -0.80383
         -3.889         -13.870          -0.100         4.55371
         -6.734          14.720          -0.100         3.46728
          0.695           9.000          -0.100         3.64835
        -10.223           2.557          -0.100       -28.66802
          7.602         -14.166          -0.100         4.49483
        -14.021          -9.806          -0.100         0.91033
        -11.851          -8.018          -0.100         1.14962
        -13.142           7.571          -0.100        -1.72938
          1.306           6.464          -0.100         6.81572
          8.409           0.214          -0.100         1.74767
         -9.623          -1.587          -0.100        23.09077
          4.885           9.963          -0.100        18.04551
         14.576         -10.028          -0.100        -1.35184
          7.781          14.939          -0.100         2.48623
         -7.861           3.864          -0.100       -90.44270
         -8.343         -11.620          -0.100         6.15847
          1.392           7.425          -0.100       -17.03462
          7.172           9.620          -0.100        33.60830
          9.219           8.732          -0.100        -2.88236
         10.609           1.952          -0.100        -0.21966
          2.407          -3.165          -0.100        35.12607
          3.608         -13.103          -0.100        11.82806
          3.364          -8.458          -0.100      -157.40959
         -3.785          -6.165          -0.100        71.95124
          0.689          -4.392          -0.100       122.31519
          1.371         -14.684          -0.100         6.10131
          3.792          -7.357          -0.100      -106.09137
         -2.047           2.497          -0.100      -144.44422
         12.819           7.311          -0.100        -1.15818
          2.645          -4.150          -0.100        68.55039
          2.588         -14.841          -0.100         6.20920
          6.186          -1.816          -0.100         8.48078
          1.029          -6.613          -0.100      -116.90562
        -12.165         -14.639          -0.100         1.48025
         13.262           7.673          -0.100        -0.88793
          9.840           6.622          -0.100        -5.79105
         -1.361           3.021          -0.100       -60.14969
        -11.090          13.674          -0.100         1.94636
         -3.084         -10.438          -0.100         9.32357
         -6.253         -11.883          -0.100         6.99793
         -4.901          -5.531          -0.100         9.68051
          5.120           3.104          -0.100         9.59692
         -7.221         -10.878          -0.100        10.30405
         12.998           3.653          -0.100        -0.82385
         11.665         -14.355          -0.100         0.44484
         11.675           8.542          -0.100        -1.20490
          0.031          12.532          -0.100         5.15307
        -11.172         -14.308          -0.100         1.87634
         -6.280         -10.981          -0.100        10.03166
          5.654          -9.103          -0.100       -30.36082
          5.730         -13.812          -0.100         7.76806
         -5.342         -14.692          -0.100         3.59359
          1.418           5.190          -0.100        15.58926
         -9.530          -4.738          -0.100         2.58557
          7.747           6.466          -0.100        14.22458
          3.470          -7.633          -0.100      -107.86540
          4.672         -10.033          -0.100        84.37029
         -4.305           4.788          -0.100        -6.50367
          4.530           9.406          -0.100        26.46479
         -2.295           8.472          -0.100        22.12628
         13.122           2.737          -0.100        -0.65755
         -2.780          13.701          -0.100         4.66862
          7.659          14.493          -0.100         2.80830
         -3.676          -8.164          -0.100        15.76917
        -10.767          -0.763          -0.100         0.51449
         -1.736           5.902          -0.100        40.91248
         -6.799          -3.919          -0.100        72.55506
          6.200          11.361          -0.100         9.44543
         -5.125           9.457          -0.100        12.68016
         -0.395          13.231          -0.100         4.60798
          1.185         -11.000          -0.100        22.07697
          3.049          -7.083          -0.100      -101.96664
         13.297          -7.373          -0.100        -2.31406
        -12.879         -11.479          -0.100         1.51886
        -12.696           8.771          -0.100        -0.62403
         11.265           3.335          -0.100        -0.84951
         -8.638           3.889          -0.100      -104.66352
         -3.503         -14.180          -0.100         4.40172
         12.211          -3.390          -0.100        -0.37710
         11.796           3.887          -0.100        -1.03783
          4.517         -11.756          -0.100        22.84644
          6.710          -1.897          -0.100         7.36900
         -7.721           6.699          -0.100       252.74531
        -14.662         -10.238          -0.100         0.77919
          1.152          -3.333          -0.100        49.27617
         10.246          -4.890          -0.100         0.68605
          5.884          -0.241          -0.100         5.54765
          5.447          14.877          -0.100         3.16563
        -13.515         -13.272          -0.100         1.21146
        -13.979          13.114          -0.100         0.59020
        -13.606           9.225          -0.100        -0.52583
         -6.318          -0.134          -0.100        47.25109
          3.445          -2.069          -0.100        17.09642
          6.183          10.662          -0.100        13.04026
          0.622           9.899          -0.100         6.61556
          1.473          10.319          -0.100         9.02837
          3.741          -9.562          -0.100       135.58155
         10.446          14.672          -0.100         1.52217
         12.178          13.399          -0.100         0.96106
          0.565          -5.721          -0.100      -163.14259
          7.509          -9.384          -0.100       129.84779
         -0.818          -3.150          -0.100        91.23893
          4.353          -9.630          -0.100       131.06664
         -7.245          -5.340          -0.100      -104.67569
          8.471          -9.118          -0.100        13.08119
        -14.221           3.712          -0.100        -4.52152
         13.492         -13.053          -0.100        -0.43631
         -0.377           9.274          -0.100         6.55228
          8.205          -4.141          -0.100         8.19774
         12.791          10.229          -0.100         0.07051
          7.879           9.694          -0.100        29.76409
          1.289          10.653          -0.100         7.85464
         11.664         -10.574          -0.100        -2.30157
         14.221           5.547          -0.100        -0.79277
          6.976          14.699          -0.100         2.91487
          8.423           4.202          -0.100         0.44781
          3.459          -6.374          -0.100      -126.96806
         -6.614           5.029          -0.100        25.74365
         14.976          10.705          -0.100         0.00842
          5.178          -9.794          -0.100       116.49744
          5.001           5.709          -0.100       -39.63718
         11.045         -14.089          -0.100         0.72255
         -0.569          -5.788          -0.100      -222.42511
         -0.227          10.316          -0.100         6.79889
        -10.268         -13.269          -0.100         2.64855
          9.313          12.617          -0.100         3.09625
         -5.159          -1.063          -0.100        76.02634
         10.493          13.885          -0.100         1.66798
         -2.947           4.797          -0.100       -73.30677
          6.847         -11.415          -0.100        20.59471
        -11.975          -7.352          -0.100         0.69181
          3.063           2.712          -0.100       -71.74928
          3.876          -0.579          -0.100        10.93223
         -7.924          -6.836          -0.100       -74.13116
         -3.249          -6.022          -0.100       155.34297
          4.756           1.202          -0.100         8.01262
          0.127         -13.041          -0.100         8.38161
         -3.378         -12.797          -0.100         5.75014
          4.173          10.384          -0.100        15.34447
         -9.167          -6.304          -0.100       -16.69700
         14.118          12.553          -0.100         0.38361
        -10.018          -2.541          -0.100        15.25702
         11.707           7.461          -0.100        -1.94035
         -9.638         -13.820          -0.100         2.72011
          7.593          14.042          -0.100         3.17882
          9.986          13.125          -0.100         2.20165
         -5.391          -2.795          -0.100        35.66315
         -6.102          13.960          -0.100         4.35841
        -14.021           2.858          -0.100        -5.02822
        -13.224           0.359          -0.100        -4.29493
          1.184          10.202          -0.100         8.13338
        -12.380          14.159          -0.100         1.20490
          4.308           8.434          -0.100        63.43065
         12.689          -1.499          -0.100        -0.23847
        -12.093         -12.421          -0.100         1.85222
         -2.516           4.387          -0.100      -116.91231
        -12.558           2.748          -0.100        -8.76066
          8.880          -1.728          -0.100         2.73615
         -2.687          -2.807          -0.100       200.42299
          8.444         -12.136          -0.100         6.04984
          0.089         -10.642          -0.100        17.22914
         11.524         -10.795          -0.100        -2.00434
        -10.343          -8.260          -0.100         2.92538
         -6.106          -8.682          -0.100        59.46010
         -9.980          -1.355          -0.100        13.08367
         -2.515          -9.208          -0.100        13.80056
         -5.589          10.016          -0.100        13.64005
        -10.491          12.558          -0.100         2.85453
         -3.785          -6.691          -0.100        41.11066
        -10.902          12.055          -0.100         2.57499
        -11.831         -11.463          -0.100         2.13678
         -5.580          -3.905          -0.100        25.67539
          3.129          -0.969          -0.100        12.05825
         12.853          -4.918          -0.100        -1.22341
         11.378          -9.546          -0.100        -4.39352
         -1.538          -8.153          -0.100        25.22386
         11.885          13.714          -0.100         1.06777
         14.011          -7.130          -0.100        -1.80593
         12.490         -11.062          -0.100        -1.52902
         -1.938           5.544          -0.100        86.63673
          6.423          -4.921          -0.100        35.64699
         10.301          12.113          -0.100         2.22888
          9.678           4.725          -0.100        -1.65085
          3.093           7.381          -0.100      -214.70238
         -4.939          -8.944          -0.100        16.00417
          6.392         -14.181          -0.100         6.05399
         -9.257           8.758          -0.100         5.00933
        -11.578          14.270          -0.100         1.54880
          3.199         -10.151          -0.100        67.75734
          9.854           5.720          -0.100        -3.34512
          4.711         -11.739          -0.100        22.97606
        -10.802           3.113          -0.100       -21.19563
        -13.813           9.372          -0.100        -0.48608
         -3.452         -12.675          -0.100         5.86141
          1.287          -2.936          -0.100        38.05274
          5.321           3.012          -0.100         6.83805
          8.851           5.504          -0.100        -1.93673
        -10.502          -8.659          -0.100         3.28302
        -10.150          -1.548          -0.100        11.78473
         -7.584          12.614          -0.100         5.93102
         -9.628          -0.965          -0.100        15.02468
          8.501           0.007          -0.100         1.81753
          0.627          11.198          -0.100         6.39093
         10.943           3.187          -0.100        -0.76850
          2.154           1.715          -0.100       -80.03315
          7.764          -6.584          -0.100        51.27324
         10.150          -6.087          -0.100        -1.46329
          5.130          -7.320          -0.100      -119.58778
        -14.735           6.880          -0.100        -2.01896
          5.400          10.605          -0.100        13.05801
          9.115          14.310          -0.100         2.23742
          1.604           0.482          -0.100        33.90094
          1.035           0.154          -0.100        54.12976
          6.002          14.573          -0.100         3.28971
          9.237          -9.433          -0.100        -7.76041
         -1.900          11.195          -0.100         8.51246
         14.011          -4.589          -0.100        -1.04375
          0.190           4.903          -0.100        35.63504
         12.747           0.331          -0.100        -0.31169
          5.524         -14.612          -0.100         5.96590
         14.865         -11.165          -0.100        -0.97507
         -4.220         -14.348          -0.100         4.08640
         -8.256           8.393          -0.100        34.80845
         -9.048           8.077          -0.100       -81.65838
        -12.273           5.677          -0.100        -4.65645
        -13.938          11.746          -0.100         0.39169
        -10.772           4.661          -0.100       -12.88250
         11.343         -10.970          -0.100        -1.73536
         -0.585           1.011          -0.100       -41.80015
          2.742          11.691          -0.100         7.73535
          9.311          14.780          -0.100         1.95614
        -14.743         -11.210          -0.100         0.84144
        -11.020          -8.170          -0.100         1.76866
        -12.511           3.546          -0.100        -8.56068
         12.750           2.048          -0.100        -0.54107
         11.782          14.832          -0.100         1.04480
          4.966          -5.656          -0.100        96.59784
        -11.054          -4.405          -0.100         2.69900
        -12.234          11.797          -0.100         1.29343
         -3.189           0.270          -0.100      -232.43019
         -9.346           7.467          -0.100        -6.61625
         10.608         -10.566          -0.100        -2.35758
          7.911          -7.795          -0.100      -261.77563
         -1.143         -13.147          -0.100         6.74609
         10.279           3.033          -0.100        -0.58323
         13.540          -3.235          -0.100        -0.66072
          6.664           0.117          -0.100         3.68742
          0.494           6.216          -0.100        11.28183
          3.636           6.257          -0.100      -100.06163
          1.755          -8.571          -0.100       129.34245
          7.231           9.498          -0.100        39.38427
         -5.047           7.444          -0.100         5.07664
         12.416           9.821          -0.100        -0.08228
          8.808           1.832          -0.100         0.59019
          7.219          13.736          -0.100         3.64582
        -13.130          -5.684          -0.100         0.39374
         -0.130         -10.165          -0.100        18.47803
         -9.843           7.302          -0.100        -0.34951
         -4.374          13.753          -0.100         4.74991
          7.281          -3.321          -0.100        10.14249
          2.007          -9.870          -0.100        66.25254
        -13.772           4.294          -0.100        -4.84209
         13.127          -4.645          -0.100        -1.08978
         12.336           2.926          -0.100        -0.71340
          5.756           5.864          -0.100        71.16892
         -2.992          -9.811          -0.100        10.84424
         11.994           0.850          -0.100        -0.24175
        -12.255          13.734          -0.100         1.29337
         -5.433           2.378          -0.100      -242.27567
          7.790           7.795          -0.100      -142.76047
          3.894         -11.568          -0.100        25.34171
        -13.230          -6.986          -0.100         0.49639
          7.992          14.086          -0.100         2.94700
