              Y               X               Z     Campo-Total
         -1.130          -1.607           0.000        27.47643
          1.549           2.328           0.000        28.94136
         -0.890           1.121           0.000       -16.62196
         -0.773          -3.742           0.000        13.60159
         -0.259           3.672           0.000        15.39463
          2.714          -2.959           0.000        -5.91233
         -0.489          -0.215           0.000      -154.95202
         -2.475          -2.170           0.000         9.19214
          2.513           1.341           0.000         4.59263
         -2.384          -3.589           0.000         9.37067
          0.103           0.391           0.000       -98.68604
          2.397           1.408           0.000         7.11911
          3.531           1.730           0.000         1.77972
          1.362           0.214           0.000       -52.27131
          1.447           0.030           0.000       -64.07387
          3.173           1.489           0.000         1.55142
         -0.489          -2.325           0.000        28.25699
          3.910           2.884           0.000         4.04047
         -0.015          -2.801           0.000        18.88365
         -3.592          -0.447           0.000        -8.44989
         -3.722          -1.040           0.000        -4.02811
          3.481           0.710           0.000        -6.46444
          1.719           2.353           0.000        25.47773
          2.089           0.193           0.000       -30.16620
          0.306           3.305           0.000        22.72009
         -3.295           0.919           0.000       -14.76273
         -0.989          -0.433           0.000       -43.90854
          2.785           0.902           0.000        -4.90551
         -2.216          -0.500           0.000       -19.09648
         -3.089          -0.032           0.000       -15.37624
          1.518          -1.195           0.000       -46.27790
         -3.797          -1.842           0.000         0.44708
         -2.609          -1.523           0.000         2.61512
          1.137           0.991           0.000        32.72035
         -0.380          -1.715           0.000        34.68779
         -2.684           1.176           0.000       -19.59415
          3.770          -2.895           0.000        -5.68598
         -2.100           3.051           0.000         0.25540
         -2.366          -2.833           0.000        11.08248
         -2.085           2.951           0.000        -0.12190
         -0.867           3.618           0.000        11.13535
         -0.176           3.734           0.000        15.31882
          0.323          -2.581           0.000        15.26853
         -3.025           2.968           0.000        -3.77438
         -0.385          -2.406           0.000        26.64415
          2.334          -0.126           0.000       -32.12922
          2.790           1.862           0.000         7.60822
         -3.149          -3.701           0.000         6.00978
          0.010          -0.622           0.000       -68.40618
         -2.522           3.281           0.000        -1.02009
          0.529          -0.097           0.000      -195.70136
         -2.174          -1.960           0.000        11.33530
         -1.527          -2.793           0.000        18.43400
         -2.616           0.214           0.000       -24.13786
         -0.691          -1.247           0.000        34.53357
          0.719           0.682           0.000        46.91241
         -3.200           2.372           0.000        -7.06648
         -1.119          -2.645           0.000        22.86663
         -1.895          -3.285           0.000        13.06770
          1.402          -2.590           0.000        -2.88277
          0.695           2.009           0.000        51.50297
         -0.413           0.019           0.000      -161.41014
          3.166           3.891           0.000         6.89586
          1.860          -2.510           0.000        -7.88337
         -3.249           1.623           0.000       -11.68652
         -3.165           3.457           0.000        -2.14762
         -3.920           3.393           0.000        -2.94436
          0.221          -0.331           0.000      -199.77304
          1.125           3.025           0.000        25.50623
          0.411           1.671           0.000        65.60725
          0.408           1.124           0.000        88.29706
          0.582           0.636           0.000        66.94972
         -0.509           0.565           0.000       -61.68294
          1.235           0.797           0.000        12.76765
         -1.434          -0.237           0.000       -49.88628
          1.229           1.112           0.000        33.19807
          1.299           3.387           0.000        19.78607
         -1.305          -3.530           0.000        14.37478
         -3.419          -2.132           0.000         2.85233
          3.034           0.581           0.000        -9.64738
         -0.954           1.724           0.000         7.93278
          1.689          -2.214           0.000       -11.65928
         -3.035          -1.763           0.000         2.47331
         -2.209           2.298           0.000        -6.21002
         -3.667          -3.145           0.000         4.19006
         -2.632          -1.866           0.000         5.89165
         -0.494          -2.592           0.000        24.87507
         -0.296          -2.666           0.000        22.87728
          3.050           0.034           0.000       -16.52896
         -1.168           2.082           0.000         6.54093
         -0.270           0.357           0.000      -110.01793
          3.323          -2.926           0.000        -6.06348
         -0.918          -1.703           0.000        32.11731
         -0.527           0.572           0.000       -63.14671
          1.207          -2.454           0.000        -2.03641
         -0.447           2.000           0.000        32.81162
          1.728          -3.254           0.000        -0.45119
          3.890           0.315           0.000        -7.79427
         -2.374          -3.748           0.000         8.97117
          0.332           0.996           0.000        98.42556
          3.503           1.304           0.000        -1.14749
         -0.984          -0.840           0.000         4.73509
          2.104          -0.350           0.000       -42.78138
         -3.149           0.661           0.000       -16.79948
         -1.767           2.977           0.000         2.68419
          2.060           0.054           0.000       -35.78031
          3.268           0.061           0.000       -13.88352
         -1.801           3.531           0.000         3.65089
          2.547          -1.670           0.000       -19.92123
          1.270          -2.544           0.000        -1.76069
         -2.436           0.786           0.000       -26.97309
          1.177          -2.191           0.000        -6.01056
         -3.906           1.722           0.000        -8.26288
         -2.337           2.758           0.000        -2.84633
         -3.277           0.283           0.000       -14.91316
          1.212           2.819           0.000        27.79285
         -2.659          -1.899           0.000         5.92014
          2.519          -1.554           0.000       -21.85246
         -3.657          -0.701           0.000        -6.45783
          3.158          -2.018           0.000       -12.12526
          1.708           0.835           0.000         0.31414
          1.408           0.001           0.000       -68.72144
          0.609           0.529           0.000        42.85162
         -0.169           1.157           0.000        61.75306
         -0.544          -2.834           0.000        22.08924
          1.882          -1.552           0.000       -28.48511
          2.005           0.231           0.000       -30.65738
         -1.868          -2.982           0.000        14.63640
         -3.052          -3.814           0.000         6.23630
         -1.596          -2.901           0.000        17.19016
         -2.282           0.126           0.000       -30.85186
          3.667          -3.895           0.000        -2.67855
          2.160           0.503           0.000       -17.20231
          1.402          -3.055           0.000         1.02193
          3.969          -2.656           0.000        -6.19281
         -2.390          -2.071           0.000         9.54752
         -1.957          -2.923           0.000        14.16402
          1.182          -0.725           0.000       -86.21832
          3.956           3.321           0.000         4.26045
         -1.189          -0.554           0.000       -27.75390
         -2.405           2.422           0.000        -5.84756
          3.738           0.687           0.000        -5.93160
         -1.166           3.069           0.000         9.90583
         -1.716          -1.334           0.000         9.29575
          0.379          -2.899           0.000        13.35705
         -2.995           2.462           0.000        -6.57372
         -2.638          -2.767           0.000         9.06381
          2.932          -1.293           0.000       -19.70684
         -3.460          -2.253           0.000         3.16502
          0.107          -0.570           0.000      -131.10352
          3.395           3.890           0.000         6.05144
         -1.320          -3.832           0.000        12.33808
          1.684           3.502           0.000        16.36983
         -2.943          -2.998           0.000         7.22353
          3.360          -2.645           0.000        -7.45431
         -1.345          -1.454           0.000        20.15356
         -1.716           1.245           0.000       -26.60690
         -0.189          -3.505           0.000        14.21337
         -0.457          -0.181           0.000      -164.72301
          1.044          -1.222           0.000       -46.76319
          1.190          -0.917           0.000       -70.71716
         -1.835          -1.413           0.000         9.14193
         -1.152           2.735           0.000        10.40165
         -1.399           0.020           0.000       -65.81123
          1.147          -1.758           0.000       -18.06646
         -2.153           2.174           0.000        -7.39177
         -3.393          -2.177           0.000         3.14707
         -1.677           2.829           0.000         3.01494
         -2.764          -3.390           0.000         7.93033
         -0.522          -3.417           0.000        16.02398
          3.140           2.675           0.000         7.64005
          2.433          -1.516           0.000       -23.39094
         -3.738          -3.625           0.000         4.16842
          3.581          -0.452           0.000       -13.49952
         -1.900          -0.500           0.000       -23.32760
         -1.762          -0.287           0.000       -35.51434
         -2.180           0.184           0.000       -34.19708
          1.100          -2.189           0.000        -4.62574
          0.102           2.039           0.000        49.55071
          1.008          -1.856           0.000       -11.39198
          0.568          -1.230           0.000       -27.04548
         -2.343           0.462           0.000       -30.76272
         -2.513          -1.770           0.000         6.07944
         -0.272          -2.045           0.000        29.77356
         -2.864          -2.322           0.000         6.61014
          1.261           2.331           0.000        34.50658
          2.107          -1.605           0.000       -25.15190
         -2.647           2.117           0.000        -9.32379
          2.350           2.555           0.000        15.04179
         -3.935           3.840           0.000        -1.98816
          3.222          -3.795           0.000        -2.68126
         -2.666           3.297           0.000        -1.48713
          1.212           2.772           0.000        28.50575
          1.709           2.170           0.000        26.62909
         -0.813          -0.109           0.000      -114.85318
         -0.127          -2.465           0.000        23.33421
          1.568           1.058           0.000        15.51130
         -1.440           2.947           0.000         6.28665
          0.466          -2.313           0.000        12.06947
         -2.273          -0.136           0.000       -27.07275
         -3.767          -2.074           0.000         1.48209
         -2.800          -2.784           0.000         7.97731
         -3.937           3.459           0.000        -2.78881
         -1.464           2.783           0.000         5.53175
          0.252          -0.943           0.000       -20.37533
         -0.101           3.917           0.000        14.07318
